shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
6867,6867,2022-07-06,2023-12-27,USPS,In Transit
6868,6868,2023-05-05,,UPS,Returned
6869,6869,2022-08-05,,UPS,In Transit
6870,6870,2023-02-18,,UPS,In Transit
6871,6871,2022-05-15,,USPS,In Transit
6872,6872,2023-04-13,,UPS,Returned
6873,6873,2022-08-01,2023-07-23,UPS,In Transit
6874,6874,2022-07-05,,UPS,Returned
6875,6875,2022-03-04,,UPS,In Transit
6876,6876,2023-12-26,2023-05-31,FedEx,In Transit
6877,6877,2022-07-01,,UPS,Returned
6878,6878,2022-06-30,,USPS,Returned
6879,6879,2023-10-22,,UPS,In Transit
6880,6880,2022-06-01,,UPS,In Transit
6881,6881,2023-05-10,,FedEx,Delivered
6882,6882,2022-04-17,2023-06-04,UPS,In Transit
6883,6883,2022-04-20,,UPS,Returned
6884,6884,2022-03-19,,DHL,In Transit
6885,6885,2023-04-22,2023-06-22,UPS,Delivered
6886,6886,2023-01-16,,USPS,In Transit
6887,6887,2023-10-30,,DHL,Delivered
6888,6888,2023-05-18,,DHL,Returned
6889,6889,2023-03-14,,USPS,Returned
6890,6890,2023-09-15,,USPS,In Transit
6891,6891,2022-05-05,,UPS,Delivered
6892,6892,2023-05-20,,UPS,Returned
6893,6893,2022-04-21,,UPS,In Transit
6894,6894,2023-03-11,,DHL,Returned
6895,6895,2022-06-19,,USPS,In Transit
6896,6896,2022-03-01,,FedEx,Delivered
6897,6897,2022-10-30,,FedEx,In Transit
6898,6898,2022-06-12,,UPS,Returned
6899,6899,2023-09-25,,USPS,In Transit
6900,6900,2023-07-12,,UPS,Returned
6901,6901,2023-01-17,,DHL,Delivered
6902,6902,2022-04-28,,DHL,Returned
6903,6903,2022-10-24,,FedEx,Returned
6904,6904,2022-10-03,,USPS,Delivered
6905,6905,2023-07-21,,USPS,Delivered
6906,6906,2023-02-19,,DHL,In Transit
6907,6907,2023-08-15,,USPS,Delivered
6908,6908,2023-07-22,2023-02-24,FedEx,Returned
6909,6909,2022-08-28,,UPS,In Transit
6910,6910,2022-02-04,,USPS,Delivered
6911,6911,2023-01-20,2023-05-13,USPS,Returned
6912,6912,2022-06-30,,FedEx,Delivered
6913,6913,2022-04-18,,FedEx,Returned
6914,6914,2023-03-13,,UPS,Delivered
6915,6915,2023-08-17,,FedEx,In Transit
6916,6916,2022-01-10,,DHL,In Transit
6917,6917,2022-08-02,,DHL,In Transit
6918,6918,2023-08-23,,UPS,Returned
6919,6919,2022-07-04,,UPS,In Transit
6920,6920,2022-07-12,,USPS,In Transit
6921,6921,2022-02-01,2023-12-11,DHL,In Transit
6922,6922,2022-07-05,,DHL,Returned
6923,6923,2023-03-01,,DHL,In Transit
6924,6924,2023-08-07,,DHL,In Transit
6925,6925,2023-07-18,,FedEx,Delivered
6926,6926,2022-01-16,,DHL,Returned
6927,6927,2022-04-09,,UPS,In Transit
6928,6928,2022-10-01,2023-01-01,USPS,In Transit
6929,6929,2022-07-09,,USPS,In Transit
6930,6930,2023-11-27,,UPS,Delivered
6931,6931,2023-02-13,,DHL,Delivered
6932,6932,2022-10-04,,FedEx,Delivered
6933,6933,2023-05-24,,DHL,In Transit
6934,6934,2022-03-22,2023-06-30,DHL,Returned
6935,6935,2022-03-05,,UPS,Returned
6936,6936,2023-03-10,,USPS,Delivered
6937,6937,2023-07-15,,USPS,In Transit
6938,6938,2022-01-27,2023-03-04,USPS,Returned
6939,6939,2022-03-16,,UPS,In Transit
6940,6940,2023-04-08,,FedEx,Delivered
6941,6941,2023-04-22,,FedEx,Delivered
6942,6942,2022-01-21,,USPS,In Transit
6943,6943,2022-08-11,,USPS,Returned
6944,6944,2022-03-25,,FedEx,Returned
6945,6945,2023-02-15,,UPS,Delivered
6946,6946,2022-07-19,,FedEx,In Transit
6947,6947,2023-04-03,,DHL,Delivered
6948,6948,2022-02-11,,DHL,Returned
6949,6949,2022-12-18,,UPS,In Transit
6950,6950,2023-12-04,,USPS,In Transit
6951,6951,2022-01-13,,DHL,Delivered
6952,6952,2022-02-04,,FedEx,In Transit
6953,6953,2022-10-27,,DHL,In Transit
6954,6954,2023-08-22,,FedEx,In Transit
6955,6955,2022-07-24,,FedEx,In Transit
6956,6956,2022-08-03,2023-03-25,FedEx,Delivered
6957,6957,2022-07-10,2023-05-06,DHL,In Transit
6958,6958,2023-03-01,,UPS,Returned
6959,6959,2023-04-16,,FedEx,Delivered
6960,6960,2022-07-08,,DHL,In Transit
6961,6961,2022-09-18,,USPS,Delivered
6962,6962,2022-10-15,,UPS,Returned
6963,6963,2023-01-22,2023-02-02,DHL,In Transit
6964,6964,2023-08-16,,UPS,In Transit
6965,6965,2022-08-19,,DHL,Delivered
6966,6966,2022-04-27,,FedEx,Delivered
6967,6967,2023-03-29,,USPS,Delivered
6968,6968,2022-06-14,,DHL,Delivered
6969,6969,2023-08-01,,UPS,Delivered
6970,6970,2022-10-14,,USPS,In Transit
6971,6971,2023-04-01,,USPS,Delivered
6972,6972,2023-03-21,2023-08-13,USPS,Delivered
6973,6973,2022-09-06,,FedEx,Delivered
6974,6974,2023-07-24,,FedEx,Returned
6975,6975,2022-01-07,,DHL,In Transit
6976,6976,2023-07-08,2023-08-04,FedEx,Delivered
6977,6977,2022-08-17,,USPS,In Transit
6978,6978,2023-08-01,,UPS,In Transit
6979,6979,2022-02-04,,USPS,Delivered
6980,6980,2023-02-13,,USPS,Returned
6981,6981,2022-11-30,,FedEx,Returned
6982,6982,2022-09-25,,UPS,In Transit
6983,6983,2022-03-05,,USPS,Delivered
6984,6984,2022-06-11,,UPS,In Transit
6985,6985,2022-12-26,,UPS,In Transit
6986,6986,2023-09-24,,USPS,Delivered
6987,6987,2023-09-21,,FedEx,Returned
6988,6988,2023-07-19,,FedEx,In Transit
6989,6989,2022-11-30,,DHL,In Transit
6990,6990,2022-04-23,,USPS,In Transit
6991,6991,2023-12-18,,USPS,In Transit
6992,6992,2023-09-12,,UPS,In Transit
6993,6993,2022-08-14,,UPS,Delivered
6994,6994,2023-09-13,,DHL,Returned
6995,6995,2022-08-20,,DHL,Delivered
6996,6996,2022-05-12,,UPS,Delivered
6997,6997,2023-04-20,,UPS,Delivered
6998,6998,2023-12-20,,DHL,Returned
6999,6999,2022-06-12,,FedEx,Delivered
7000,7000,2023-05-22,2023-02-10,DHL,Returned
7001,7001,2022-07-05,,UPS,In Transit
7002,7002,2023-07-09,,USPS,In Transit
7003,7003,2022-04-01,,UPS,Delivered
7004,7004,2022-06-14,,FedEx,In Transit
7005,7005,2023-08-11,,UPS,In Transit
7006,7006,2022-05-02,,UPS,In Transit
7007,7007,2023-02-02,,DHL,Delivered
7008,7008,2022-08-17,2023-12-26,FedEx,Delivered
7009,7009,2022-12-24,,DHL,Returned
7010,7010,2023-10-31,,USPS,In Transit
7011,7011,2022-02-19,,USPS,Delivered
7012,7012,2022-11-03,,FedEx,In Transit
7013,7013,2023-08-01,,USPS,Delivered
7014,7014,2023-03-17,,USPS,Returned
7015,7015,2022-03-03,,UPS,Returned
7016,7016,2022-05-10,,DHL,Delivered
7017,7017,2023-03-18,,DHL,In Transit
7018,7018,2023-03-07,,DHL,Returned
7019,7019,2023-04-10,,FedEx,Delivered
7020,7020,2023-02-10,,UPS,Returned
7021,7021,2023-10-25,,UPS,Delivered
7022,7022,2022-12-07,,FedEx,Returned
7023,7023,2022-06-26,,DHL,Delivered
7024,7024,2023-04-11,,UPS,Returned
7025,7025,2022-06-21,2023-01-18,UPS,Returned
7026,7026,2023-07-22,,DHL,Delivered
7027,7027,2023-10-23,,USPS,Returned
7028,7028,2022-11-09,,FedEx,Delivered
7029,7029,2023-01-01,2023-04-20,UPS,Returned
7030,7030,2022-07-31,,DHL,Returned
7031,7031,2023-08-27,,USPS,Delivered
7032,7032,2023-05-17,,DHL,Returned
7033,7033,2022-09-30,,DHL,Returned
7034,7034,2023-10-02,,USPS,Delivered
7035,7035,2023-10-05,,FedEx,In Transit
7036,7036,2023-08-25,,UPS,Delivered
7037,7037,2023-01-19,,FedEx,In Transit
7038,7038,2022-01-25,,FedEx,Returned
7039,7039,2023-04-10,,DHL,In Transit
7040,7040,2022-01-02,,DHL,In Transit
7041,7041,2023-06-03,,DHL,Delivered
7042,7042,2023-07-15,,FedEx,In Transit
7043,7043,2023-03-23,,UPS,In Transit
7044,7044,2022-11-06,2023-09-05,DHL,Returned
7045,7045,2022-01-04,,USPS,Delivered
7046,7046,2023-03-06,,UPS,Delivered
7047,7047,2023-05-24,,UPS,In Transit
7048,7048,2023-01-09,,UPS,Returned
7049,7049,2023-02-28,,USPS,Delivered
7050,7050,2022-01-24,2023-10-13,USPS,Returned
7051,7051,2022-06-24,,DHL,In Transit
7052,7052,2022-02-16,,UPS,In Transit
7053,7053,2023-07-14,,FedEx,Delivered
7054,7054,2022-01-12,,FedEx,In Transit
7055,7055,2023-11-14,,FedEx,Returned
7056,7056,2022-04-17,,DHL,Returned
7057,7057,2023-08-03,,FedEx,In Transit
7058,7058,2022-06-26,,UPS,In Transit
7059,7059,2023-09-03,,DHL,Returned
7060,7060,2022-02-18,,DHL,In Transit
7061,7061,2022-06-20,,USPS,In Transit
7062,7062,2022-07-11,,UPS,In Transit
7063,7063,2022-03-22,,FedEx,Returned
7064,7064,2023-01-17,,UPS,In Transit
7065,7065,2022-11-04,,UPS,Returned
7066,7066,2022-09-02,,DHL,Delivered
7067,7067,2023-09-28,,FedEx,In Transit
7068,7068,2022-02-04,,FedEx,In Transit
7069,7069,2022-10-15,,FedEx,In Transit
7070,7070,2022-09-24,,USPS,Delivered
7071,7071,2023-07-11,2023-08-07,UPS,In Transit
7072,7072,2023-08-11,,DHL,Returned
7073,7073,2022-02-06,,DHL,In Transit
7074,7074,2023-08-23,,DHL,Returned
7075,7075,2022-08-20,,FedEx,Returned
7076,7076,2022-06-28,,FedEx,Returned
7077,7077,2022-06-11,,DHL,Returned
7078,7078,2022-12-24,,UPS,Returned
7079,7079,2022-07-18,,DHL,In Transit
7080,7080,2022-09-12,,UPS,In Transit
7081,7081,2022-08-01,2023-01-03,DHL,In Transit
7082,7082,2022-06-28,,UPS,Returned
7083,7083,2022-01-08,,DHL,Delivered
7084,7084,2022-06-22,2024-01-18,USPS,In Transit
7085,7085,2022-09-09,,USPS,In Transit
7086,7086,2023-01-03,,FedEx,In Transit
7087,7087,2022-03-11,,FedEx,Returned
7088,7088,2022-02-12,,FedEx,In Transit
7089,7089,2022-06-08,,FedEx,Returned
7090,7090,2023-01-20,,DHL,In Transit
7091,7091,2023-10-31,,USPS,In Transit
7092,7092,2022-12-07,,FedEx,Returned
7093,7093,2022-12-20,,UPS,Returned
7094,7094,2022-03-03,,UPS,In Transit
7095,7095,2022-04-28,,FedEx,Returned
7096,7096,2023-09-27,,FedEx,Returned
7097,7097,2022-08-21,2023-06-29,FedEx,Returned
7098,7098,2022-12-13,,DHL,Delivered
7099,7099,2022-10-19,,UPS,Returned
7100,7100,2022-12-04,,UPS,Returned
7101,7101,2023-12-02,,UPS,Delivered
7102,7102,2022-02-05,,USPS,Returned
7103,7103,2022-08-21,,DHL,Delivered
7104,7104,2023-02-20,,USPS,In Transit
7105,7105,2023-08-19,2023-04-16,DHL,In Transit
7106,7106,2023-06-02,,UPS,In Transit
7107,7107,2023-07-23,,UPS,Returned
7108,7108,2023-07-29,,USPS,Delivered
7109,7109,2022-10-20,,UPS,In Transit
7110,7110,2023-12-14,2023-11-22,FedEx,Returned
7111,7111,2022-08-03,2023-11-02,DHL,In Transit
7112,7112,2023-10-02,,UPS,In Transit
7113,7113,2022-07-19,,FedEx,In Transit
7114,7114,2022-09-10,,USPS,Returned
7115,7115,2022-07-18,,UPS,Delivered
7116,7116,2022-06-17,,UPS,Delivered
7117,7117,2022-10-30,,DHL,Delivered
7118,7118,2022-09-11,,UPS,Delivered
7119,7119,2023-02-09,,DHL,Returned
7120,7120,2022-06-18,,USPS,Returned
7121,7121,2023-08-31,,DHL,Returned
7122,7122,2023-03-14,,USPS,In Transit
7123,7123,2022-05-17,,UPS,Delivered
7124,7124,2022-01-09,,FedEx,Returned
7125,7125,2023-07-06,,USPS,In Transit
7126,7126,2022-01-29,,UPS,In Transit
7127,7127,2022-12-23,,USPS,In Transit
7128,7128,2023-08-02,,UPS,Delivered
7129,7129,2023-07-07,,UPS,Returned
7130,7130,2023-10-24,2023-03-04,FedEx,In Transit
7131,7131,2022-08-26,,DHL,Returned
7132,7132,2022-05-07,,FedEx,In Transit
7133,7133,2022-05-11,,USPS,In Transit
7134,7134,2022-10-04,,FedEx,Returned
7135,7135,2022-10-05,,UPS,In Transit
7136,7136,2022-04-04,,UPS,In Transit
7137,7137,2022-06-16,,FedEx,In Transit
7138,7138,2023-08-18,,USPS,Delivered
7139,7139,2022-03-01,,DHL,In Transit
7140,7140,2023-04-01,,DHL,Delivered
7141,7141,2022-12-09,,UPS,Delivered
7142,7142,2023-09-06,,DHL,Returned
7143,7143,2023-02-08,,DHL,Delivered
7144,7144,2022-11-18,,USPS,In Transit
7145,7145,2023-09-20,,DHL,Delivered
7146,7146,2023-09-09,,FedEx,Returned
7147,7147,2023-09-23,,USPS,Returned
7148,7148,2022-05-19,,FedEx,In Transit
7149,7149,2022-02-28,,UPS,Delivered
7150,7150,2022-05-02,,USPS,Delivered
7151,7151,2022-05-28,,DHL,Returned
7152,7152,2022-09-07,,USPS,Returned
7153,7153,2023-05-25,,UPS,Returned
7154,7154,2023-02-17,,FedEx,Returned
7155,7155,2022-07-23,,UPS,Returned
7156,7156,2022-03-20,,USPS,Delivered
7157,7157,2023-05-09,2023-05-23,FedEx,Delivered
7158,7158,2023-04-17,,FedEx,Delivered
7159,7159,2022-11-14,,USPS,In Transit
7160,7160,2023-08-27,,UPS,In Transit
7161,7161,2023-01-17,,DHL,In Transit
7162,7162,2022-10-13,,UPS,Delivered
7163,7163,2022-06-14,,DHL,Delivered
7164,7164,2022-03-10,,UPS,In Transit
7165,7165,2022-01-17,,USPS,Delivered
7166,7166,2023-01-30,,UPS,Returned
7167,7167,2022-07-07,,UPS,In Transit
7168,7168,2023-09-03,,USPS,Delivered
7169,7169,2022-10-03,,USPS,Returned
7170,7170,2023-10-20,,FedEx,In Transit
7171,7171,2022-04-07,2023-05-10,UPS,Delivered
7172,7172,2023-08-04,,USPS,Delivered
7173,7173,2022-07-29,,USPS,Returned
7174,7174,2023-04-05,,FedEx,In Transit
7175,7175,2022-12-18,,USPS,Delivered
7176,7176,2023-10-01,,FedEx,Returned
7177,7177,2022-04-12,,USPS,Delivered
7178,7178,2023-08-25,,FedEx,Delivered
7179,7179,2022-05-17,,UPS,In Transit
7180,7180,2022-07-06,,USPS,In Transit
7181,7181,2023-02-11,,USPS,Delivered
7182,7182,2023-04-04,2023-12-06,UPS,Delivered
7183,7183,2022-03-20,,UPS,In Transit
7184,7184,2023-12-22,,UPS,Delivered
7185,7185,2022-08-24,,FedEx,Delivered
7186,7186,2022-04-14,,USPS,Delivered
7187,7187,2023-05-10,,USPS,Returned
7188,7188,2023-01-18,,DHL,Returned
7189,7189,2022-08-27,,DHL,In Transit
7190,7190,2023-02-16,,USPS,Delivered
7191,7191,2022-05-13,2024-01-28,FedEx,Delivered
7192,7192,2023-03-11,,FedEx,Returned
7193,7193,2022-10-09,,DHL,In Transit
7194,7194,2023-05-01,,DHL,In Transit
7195,7195,2022-11-24,,DHL,Delivered
7196,7196,2022-06-05,,DHL,Delivered
7197,7197,2023-11-16,,DHL,Returned
7198,7198,2023-06-06,,UPS,Returned
7199,7199,2023-10-08,,USPS,In Transit
7200,7200,2023-02-14,,USPS,Returned
7201,7201,2022-09-16,,DHL,Returned
7202,7202,2023-01-29,,USPS,In Transit
7203,7203,2022-04-17,,USPS,In Transit
7204,7204,2022-05-27,,UPS,In Transit
7205,7205,2023-12-21,,UPS,Delivered
7206,7206,2022-01-28,,FedEx,Delivered
7207,7207,2023-09-29,,FedEx,Returned
7208,7208,2023-03-13,2023-12-15,DHL,Returned
7209,7209,2022-05-05,,FedEx,Returned
7210,7210,2023-04-06,2023-10-26,DHL,Delivered
7211,7211,2022-08-24,,FedEx,Delivered
7212,7212,2022-01-29,,USPS,In Transit
7213,7213,2022-01-06,,USPS,In Transit
7214,7214,2023-08-09,,FedEx,Delivered
7215,7215,2023-09-01,,USPS,Delivered
7216,7216,2022-06-13,,USPS,Delivered
7217,7217,2023-11-08,,DHL,Returned
7218,7218,2023-07-01,,USPS,In Transit
7219,7219,2022-10-04,,FedEx,Returned
7220,7220,2022-11-20,,USPS,In Transit
7221,7221,2022-05-22,,DHL,Delivered
7222,7222,2022-10-05,,FedEx,Returned
7223,7223,2022-03-05,,DHL,In Transit
7224,7224,2022-07-16,,USPS,Returned
7225,7225,2022-06-21,,USPS,Delivered
7226,7226,2023-12-25,,USPS,In Transit
7227,7227,2022-04-20,,UPS,Delivered
7228,7228,2022-03-07,,DHL,In Transit
7229,7229,2022-12-30,,FedEx,Returned
7230,7230,2023-12-10,,USPS,In Transit
7231,7231,2022-08-25,,UPS,Returned
7232,7232,2022-12-07,,UPS,Delivered
7233,7233,2022-12-31,,DHL,Delivered
7234,7234,2022-01-12,,USPS,In Transit
7235,7235,2022-11-23,,DHL,Delivered
7236,7236,2022-04-08,,USPS,In Transit
7237,7237,2022-10-06,2023-09-05,USPS,Returned
7238,7238,2022-08-04,,USPS,In Transit
7239,7239,2022-05-24,,UPS,In Transit
7240,7240,2022-04-14,,DHL,In Transit
7241,7241,2023-08-20,,DHL,Delivered
7242,7242,2023-10-19,,DHL,Returned
7243,7243,2022-04-19,2024-01-29,FedEx,In Transit
7244,7244,2022-11-04,,FedEx,Returned
7245,7245,2022-09-02,,UPS,Delivered
7246,7246,2023-11-15,,UPS,In Transit
7247,7247,2022-02-21,,UPS,In Transit
7248,7248,2023-06-15,,DHL,Returned
7249,7249,2023-03-30,,DHL,Returned
7250,7250,2023-05-13,2023-09-27,USPS,Returned
7251,7251,2023-08-30,,DHL,In Transit
7252,7252,2023-04-19,,UPS,In Transit
7253,7253,2023-10-17,,UPS,Returned
7254,7254,2022-05-25,,USPS,Returned
7255,7255,2022-09-26,,FedEx,Returned
7256,7256,2023-04-24,,DHL,Delivered
7257,7257,2023-09-13,,DHL,In Transit
7258,7258,2022-05-11,,FedEx,Returned
7259,7259,2023-01-20,,UPS,Delivered
7260,7260,2023-12-12,,UPS,In Transit
7261,7261,2022-09-16,,UPS,Delivered
7262,7262,2022-05-16,,DHL,Returned
7263,7263,2022-06-08,,FedEx,Delivered
7264,7264,2022-04-07,,FedEx,Delivered
7265,7265,2023-05-30,,UPS,Returned
7266,7266,2023-07-14,,DHL,Returned
7267,7267,2022-08-31,,FedEx,In Transit
7268,7268,2023-12-28,2023-02-24,DHL,Delivered
7269,7269,2022-09-19,,USPS,Returned
7270,7270,2023-10-07,2023-08-18,UPS,Returned
7271,7271,2023-11-24,,UPS,Returned
7272,7272,2022-11-27,,USPS,In Transit
7273,7273,2023-12-20,,FedEx,Delivered
7274,7274,2023-07-08,,UPS,Returned
7275,7275,2022-04-24,,FedEx,Delivered
7276,7276,2023-08-29,,UPS,Returned
7277,7277,2022-07-05,,USPS,Returned
7278,7278,2022-01-09,,USPS,Delivered
7279,7279,2022-11-07,,FedEx,Delivered
7280,7280,2023-07-11,,UPS,In Transit
7281,7281,2023-05-11,,UPS,In Transit
7282,7282,2023-05-21,,DHL,Delivered
7283,7283,2022-02-13,,DHL,Returned
7284,7284,2023-03-19,,UPS,In Transit
7285,7285,2023-05-21,,FedEx,Delivered
7286,7286,2023-10-13,,USPS,In Transit
7287,7287,2023-01-28,2023-05-09,UPS,Delivered
7288,7288,2023-08-13,,DHL,Returned
7289,7289,2022-07-24,,USPS,In Transit
7290,7290,2022-08-03,,FedEx,In Transit
7291,7291,2022-08-30,,UPS,In Transit
7292,7292,2022-06-25,,UPS,In Transit
7293,7293,2023-08-28,,USPS,Delivered
7294,7294,2023-08-28,,USPS,Delivered
7295,7295,2023-07-27,,DHL,In Transit
7296,7296,2023-03-18,2023-04-30,FedEx,Returned
7297,7297,2022-12-30,,USPS,Delivered
7298,7298,2022-04-09,,FedEx,Delivered
7299,7299,2023-01-03,,FedEx,Returned
7300,7300,2023-09-26,,UPS,In Transit
7301,7301,2022-03-01,,USPS,In Transit
7302,7302,2022-06-20,,USPS,Delivered
7303,7303,2022-12-16,,DHL,Returned
7304,7304,2023-04-25,,UPS,Returned
7305,7305,2023-07-11,,USPS,Delivered
7306,7306,2023-11-14,,USPS,In Transit
7307,7307,2022-10-25,,DHL,In Transit
7308,7308,2023-03-21,,DHL,Returned
7309,7309,2022-10-10,,FedEx,Returned
7310,7310,2022-03-01,,UPS,Returned
7311,7311,2023-06-18,,FedEx,Returned
7312,7312,2022-12-09,,DHL,Returned
7313,7313,2023-10-15,,USPS,Returned
7314,7314,2023-06-01,,USPS,Returned
7315,7315,2023-01-04,,DHL,Returned
7316,7316,2023-06-25,,FedEx,Returned
7317,7317,2023-06-29,,FedEx,Delivered
7318,7318,2022-07-17,,DHL,In Transit
7319,7319,2023-07-10,,USPS,Delivered
7320,7320,2022-06-26,,UPS,Delivered
7321,7321,2022-11-26,,FedEx,Returned
7322,7322,2023-12-19,,UPS,Returned
7323,7323,2023-03-25,,USPS,Returned
7324,7324,2023-12-30,2023-07-10,DHL,Delivered
7325,7325,2023-05-06,,FedEx,Returned
7326,7326,2022-05-20,,FedEx,Returned
7327,7327,2023-02-20,,USPS,In Transit
7328,7328,2022-06-27,,DHL,Returned
7329,7329,2022-01-20,,FedEx,In Transit
7330,7330,2023-06-06,,USPS,Delivered
7331,7331,2022-10-01,2024-01-31,FedEx,In Transit
7332,7332,2023-02-13,2023-07-30,UPS,Returned
7333,7333,2023-05-10,,FedEx,Returned
7334,7334,2022-05-10,,USPS,In Transit
7335,7335,2023-11-07,2023-12-06,UPS,In Transit
7336,7336,2023-08-23,,FedEx,Returned
7337,7337,2022-06-23,,FedEx,In Transit
7338,7338,2023-01-08,,DHL,In Transit
7339,7339,2022-11-10,2023-10-21,DHL,Returned
7340,7340,2022-08-11,,FedEx,Delivered
7341,7341,2023-10-16,2023-08-09,UPS,Delivered
7342,7342,2022-11-24,,DHL,Returned
7343,7343,2023-01-19,,DHL,In Transit
7344,7344,2022-03-25,,DHL,Delivered
7345,7345,2023-08-24,,USPS,In Transit
7346,7346,2023-02-07,,FedEx,Returned
7347,7347,2022-06-23,,UPS,In Transit
7348,7348,2023-07-24,,UPS,Delivered
7349,7349,2022-06-13,,FedEx,In Transit
7350,7350,2022-06-27,,DHL,Delivered
7351,7351,2022-07-08,,UPS,In Transit
7352,7352,2022-12-26,,USPS,Delivered
7353,7353,2022-01-10,2023-09-07,USPS,In Transit
7354,7354,2022-04-20,,UPS,Delivered
7355,7355,2023-07-02,2023-08-27,USPS,Delivered
7356,7356,2022-07-08,2023-04-21,FedEx,Returned
7357,7357,2022-12-29,,USPS,In Transit
7358,7358,2023-11-12,,USPS,Delivered
7359,7359,2023-10-14,,UPS,In Transit
7360,7360,2023-02-21,,USPS,In Transit
7361,7361,2022-06-23,,UPS,Returned
7362,7362,2022-11-05,,DHL,Delivered
7363,7363,2023-04-04,,DHL,Delivered
7364,7364,2022-06-27,,USPS,In Transit
7365,7365,2023-07-21,,DHL,Returned
7366,7366,2023-02-27,,UPS,Delivered
7367,7367,2022-07-14,,DHL,Delivered
7368,7368,2023-08-28,2023-03-15,FedEx,In Transit
7369,7369,2022-09-16,,DHL,Delivered
7370,7370,2022-07-05,,DHL,In Transit
7371,7371,2023-10-25,,UPS,Delivered
7372,7372,2022-01-15,,DHL,Delivered
7373,7373,2022-04-04,,USPS,Returned
7374,7374,2022-06-24,,FedEx,Delivered
7375,7375,2022-06-17,,DHL,Delivered
7376,7376,2022-09-10,,DHL,Returned
7377,7377,2022-10-09,,USPS,Delivered
7378,7378,2022-04-01,,FedEx,In Transit
7379,7379,2022-10-23,,FedEx,In Transit
7380,7380,2023-08-08,,DHL,Returned
7381,7381,2023-08-12,2023-08-06,UPS,Delivered
7382,7382,2022-06-30,,FedEx,Returned
7383,7383,2023-09-02,,FedEx,Returned
7384,7384,2022-01-13,,UPS,Delivered
7385,7385,2022-01-15,,FedEx,Delivered
7386,7386,2023-09-14,,FedEx,Delivered
7387,7387,2023-12-22,,UPS,Returned
7388,7388,2023-11-03,,DHL,Returned
7389,7389,2023-03-05,,UPS,Returned
7390,7390,2023-02-09,,USPS,Delivered
7391,7391,2022-06-25,,USPS,Returned
7392,7392,2023-12-13,,DHL,Returned
7393,7393,2023-04-01,,USPS,Delivered
7394,7394,2022-02-11,,USPS,Delivered
7395,7395,2022-05-19,,FedEx,Returned
7396,7396,2023-02-25,,FedEx,In Transit
7397,7397,2023-02-14,2023-06-26,DHL,Returned
7398,7398,2022-01-02,,USPS,In Transit
7399,7399,2022-09-27,,USPS,Returned
7400,7400,2022-12-18,,UPS,In Transit
7401,7401,2022-02-24,2023-04-30,FedEx,Delivered
7402,7402,2023-08-19,,UPS,Delivered
7403,7403,2023-01-06,,USPS,Returned
7404,7404,2023-03-18,,DHL,Delivered
7405,7405,2022-07-19,,USPS,Returned
7406,7406,2022-07-10,,DHL,Returned
7407,7407,2022-03-11,,DHL,Delivered
7408,7408,2023-05-05,,UPS,In Transit
7409,7409,2022-10-20,,USPS,Returned
7410,7410,2023-10-26,,UPS,In Transit
7411,7411,2022-02-11,,USPS,In Transit
7412,7412,2022-01-21,,DHL,Delivered
7413,7413,2022-08-27,,FedEx,Returned
7414,7414,2023-09-23,,USPS,Delivered
7415,7415,2022-03-19,,DHL,Returned
7416,7416,2022-02-22,,FedEx,In Transit
7417,7417,2022-03-29,,USPS,Returned
7418,7418,2023-08-13,,FedEx,In Transit
7419,7419,2022-08-14,,USPS,Delivered
7420,7420,2022-09-10,,USPS,Delivered
7421,7421,2023-01-16,,FedEx,Delivered
7422,7422,2022-07-26,,UPS,Returned
7423,7423,2023-07-07,,FedEx,Returned
7424,7424,2023-09-28,,FedEx,Delivered
7425,7425,2022-07-02,,DHL,Returned
7426,7426,2022-05-19,,FedEx,Returned
7427,7427,2022-06-15,,USPS,Returned
7428,7428,2022-11-03,,USPS,In Transit
7429,7429,2023-04-21,,FedEx,Returned
7430,7430,2022-04-07,,DHL,Delivered
7431,7431,2022-03-31,,USPS,Delivered
7432,7432,2023-08-31,,UPS,Returned
7433,7433,2022-08-17,,FedEx,In Transit
7434,7434,2023-01-28,,UPS,In Transit
7435,7435,2022-01-07,,DHL,In Transit
7436,7436,2023-12-14,,UPS,Delivered
7437,7437,2022-02-18,,FedEx,Delivered
7438,7438,2023-03-07,,UPS,Returned
7439,7439,2022-01-23,,USPS,Returned
7440,7440,2023-06-27,,UPS,Returned
7441,7441,2022-05-29,,DHL,In Transit
7442,7442,2023-04-19,,DHL,Returned
7443,7443,2023-05-14,,DHL,Returned
7444,7444,2023-11-07,,USPS,Returned
7445,7445,2022-02-09,,DHL,Returned
7446,7446,2022-11-26,2023-01-13,USPS,Returned
7447,7447,2023-02-15,2023-05-12,DHL,Delivered
7448,7448,2022-10-16,,DHL,Delivered
7449,7449,2023-02-15,2023-01-18,DHL,In Transit
7450,7450,2022-04-25,,USPS,In Transit
7451,7451,2023-12-04,,DHL,In Transit
7452,7452,2023-03-06,2023-11-19,USPS,Delivered
7453,7453,2022-02-27,,USPS,Delivered
7454,7454,2023-05-02,,USPS,Returned
7455,7455,2023-03-24,,UPS,In Transit
7456,7456,2022-05-14,,DHL,Returned
7457,7457,2023-02-06,,USPS,Delivered
7458,7458,2022-10-17,,UPS,Returned
7459,7459,2022-08-13,,FedEx,Returned
7460,7460,2023-12-28,,USPS,Returned
